t_sec,leader,x_bin,y_bin,N,U,L,resolved,loss_rate,wilson_95_low,wilson_95_high
120,Down,"[0,1)",<-2,58,0,44,58,0.758620689655172413793103448275862068965517241379310344827586,0.634700197469865857850033408301071510343906669712968493514820,0.850411256433305050481740819569877047997650085787749431661706
120,Down,"[0,1)","[-2,0)",238,0,117,238,0.491596638655462184873949579831932773109243697478991596638655,0.428722604917066122884336090686808387338033037776311269062719,0.554737633788466676722969182469559183009236766828695913470083
120,Down,"[0,1)","[0,2)",277,0,79,277,0.285198555956678700361010830324909747292418772563176895306859,0.235248947021641652100484671793751357179389929028700549018679,0.341024440462872623254447797964003385149659063024275913464317
120,Down,"[0,1)",>=2,57,0,8,57,0.140350877192982456140350877192982456140350877192982456140351,0.0728727614323860341931151280273687903863829060355719304316817,0.253244646093440920956301074341409572167841911771009033779978
120,Down,"[1,2)",<-2,65,0,40,65,0.615384615384615384615384615384615384615384615384615384615385,0.493842028060130924887412063106235296147346917410311987303720,0.724049926249979026666367472164136745211752099684758995284450
120,Down,"[1,2)","[-2,0)",202,0,72,202,0.356435643564356435643564356435643564356435643564356435643564,0.293631351312151954023210022640513085000907061969462701319506,0.424598395346789761822314498921482729858259866866305140140802
120,Down,"[1,2)","[0,2)",235,2,43,233,0.184549356223175965665236051502145922746781115879828326180258,0.139996203282789372098036143507761105491529215805689235865552,0.239335435983588042489843216424075231038300419052476176400248
120,Down,"[1,2)",>=2,65,1,3,64,0.046875,0.0160690167862929771591112214699609051214353150819542144006341,0.128996537400936857563755033183934947173221712413265962107197
120,Down,"[2,4)",<-2,100,2,65,98,0.663265306122448979591836734693877551020408163265306122448980,0.565115225912832389515905514277999453102565348306827227065207,0.749098654863761696972555773089364911405560705217347697325655
120,Down,"[2,4)","[-2,0)",281,0,82,281,0.291814946619217081850533807829181494661921708185053380782918,0.241755316670382878637421825950056557323410058407915407687752,0.347489870865148067210682300416082573069320911553794538584570
120,Down,"[2,4)","[0,2)",325,0,46,325,0.141538461538461538461538461538461538461538461538461538461538,0.107819005830807738325665890240505898424202482151591498776976,0.183632866340070684838346051331893027476681817331516735030674
120,Down,"[2,4)",>=2,127,0,12,127,0.0944881889763779527559055118110236220472440944881889763779528,0.0548791986464899442297591361197254095958479360341447207359158,0.157908545174436247236322177465368237502722678624360376919302
120,Down,"[4,8)",<-2,141,1,51,140,0.364285714285714285714285714285714285714285714285714285714286,0.289184007941304480896889211462836743325493984407241262272584,0.446636246444679045345568232789522060521093155622713777289688
120,Down,"[4,8)","[-2,0)",248,0,38,248,0.153225806451612903225806451612903225806451612903225806451613,0.113714847199548651877001738313012074469143376574627756300220,0.203315792610791635648850395444846479806509744072750486836608
120,Down,"[4,8)","[0,2)",344,1,25,343,0.0728862973760932944606413994169096209912536443148688046647230,0.0498536106378384920072575168945795962944945800618329926255539,0.105380019746954771577883175279729599397636910249903184109262
